topic,key,t_s,value
/control/diagnostics,cycle_time_ms,47.52,0.0
/control/diagnostics,cycle_time_ms,47.54,0.0
/control/diagnostics,cycle_time_ms,47.56,0.0
/control/diagnostics,cycle_time_ms,47.58,0.0
/control/diagnostics,cycle_time_ms,47.6,0.0
/planning/diagnostics,cycle_ms,47.61,15.680667
/control/diagnostics,cycle_time_ms,47.62,0.0
/control/diagnostics,cycle_time_ms,47.64,0.0
/control/diagnostics,cycle_time_ms,47.66,0.0
/control/diagnostics,cycle_time_ms,47.68,0.0
/control/diagnostics,cycle_time_ms,47.7,0.0
/planning/diagnostics,cycle_ms,47.708,15.981053
/control/diagnostics,cycle_time_ms,47.72,0.0
/control/diagnostics,cycle_time_ms,47.74,0.0
/control/diagnostics,cycle_time_ms,47.76,0.0
/control/diagnostics,cycle_time_ms,47.78,0.0
/control/diagnostics,cycle_time_ms,47.8,0.0
/planning/diagnostics,cycle_ms,47.813,15.38609
/control/diagnostics,cycle_time_ms,47.82,0.0
/control/diagnostics,cycle_time_ms,47.84,0.0
/control/diagnostics,cycle_time_ms,47.86,0.0
/control/diagnostics,cycle_time_ms,47.88,0.0
/control/diagnostics,cycle_time_ms,47.9,0.0
/planning/diagnostics,cycle_ms,47.909,16.580317
/control/diagnostics,cycle_time_ms,47.92,0.0
/control/diagnostics,cycle_time_ms,47.94,0.0
/control/diagnostics,cycle_time_ms,47.96,0.0
/control/diagnostics,cycle_time_ms,47.98,0.0
/control/diagnostics,cycle_time_ms,48.0,0.0
/planning/diagnostics,cycle_ms,48.007,12.812971
/control/diagnostics,cycle_time_ms,48.02,0.0
/perception/diagnostics,ground_ms,48.0,2.585909
/perception/diagnostics,cluster_ms,48.0,2.703297
/perception/diagnostics,fit_ms,48.0,1.073406
/perception/diagnostics,track_ms,48.0,0.086361
/perception/diagnostics,total_ms,48.0,6.5603
/control/diagnostics,cycle_time_ms,48.041,0.0
/control/diagnostics,cycle_time_ms,48.06,0.0
/control/diagnostics,cycle_time_ms,48.08,0.0
/control/diagnostics,cycle_time_ms,48.1,0.0
/planning/diagnostics,cycle_ms,48.112,13.500852
/control/diagnostics,cycle_time_ms,48.121,0.0
/control/diagnostics,cycle_time_ms,48.14,0.0
/control/diagnostics,cycle_time_ms,48.16,0.0
/control/diagnostics,cycle_time_ms,48.18,0.0
/control/diagnostics,cycle_time_ms,48.2,0.0
/planning/diagnostics,cycle_ms,48.207,13.10639
/control/diagnostics,cycle_time_ms,48.22,0.0
/control/diagnostics,cycle_time_ms,48.24,0.0
/control/diagnostics,cycle_time_ms,48.26,0.0
/control/diagnostics,cycle_time_ms,48.28,0.0
/control/diagnostics,cycle_time_ms,48.3,0.0
/planning/diagnostics,cycle_ms,48.308,13.083893
/control/diagnostics,cycle_time_ms,48.32,0.0
/control/diagnostics,cycle_time_ms,48.34,0.0
/control/diagnostics,cycle_time_ms,48.36,0.0
/control/diagnostics,cycle_time_ms,48.38,0.0
/control/diagnostics,cycle_time_ms,48.4,0.0
/planning/diagnostics,cycle_ms,48.408,11.48712
/control/diagnostics,cycle_time_ms,48.42,0.0
/control/diagnostics,cycle_time_ms,48.44,0.0
/control/diagnostics,cycle_time_ms,48.46,0.0
/control/diagnostics,cycle_time_ms,48.48,0.0
/control/diagnostics,cycle_time_ms,48.5,0.0
/planning/diagnostics,cycle_ms,48.511,15.739354
/control/diagnostics,cycle_time_ms,48.52,0.0
/control/diagnostics,cycle_time_ms,48.54,0.0
/control/diagnostics,cycle_time_ms,48.56,0.0
/control/diagnostics,cycle_time_ms,48.58,0.0
/control/diagnostics,cycle_time_ms,48.6,0.0
/planning/diagnostics,cycle_ms,48.611,13.950396
/control/diagnostics,cycle_time_ms,48.62,0.0
/control/diagnostics,cycle_time_ms,48.64,0.0
/control/diagnostics,cycle_time_ms,48.66,0.0
/control/diagnostics,cycle_time_ms,48.68,0.0
/control/diagnostics,cycle_time_ms,48.7,0.0
/planning/diagnostics,cycle_ms,48.71,12.44617
/control/diagnostics,cycle_time_ms,48.72,0.0
/control/diagnostics,cycle_time_ms,48.74,0.0
/control/diagnostics,cycle_time_ms,48.76,0.0
/control/diagnostics,cycle_time_ms,48.78,0.0
/control/diagnostics,cycle_time_ms,48.8,0.0
/planning/diagnostics,cycle_ms,48.807,13.052929
/control/diagnostics,cycle_time_ms,48.82,0.0
/control/diagnostics,cycle_time_ms,48.84,0.0
/control/diagnostics,cycle_time_ms,48.86,0.0
/control/diagnostics,cycle_time_ms,48.88,0.0
/control/diagnostics,cycle_time_ms,48.9,0.0
/planning/diagnostics,cycle_ms,48.912,15.400772
/control/diagnostics,cycle_time_ms,48.92,0.0
/control/diagnostics,cycle_time_ms,48.94,0.0
/control/diagnostics,cycle_time_ms,48.96,0.0
/control/diagnostics,cycle_time_ms,48.98,0.0
/control/diagnostics,cycle_time_ms,49.0,0.0
/planning/diagnostics,cycle_ms,49.01,11.947779
/control/diagnostics,cycle_time_ms,49.02,0.0
/control/diagnostics,cycle_time_ms,49.04,0.0
/perception/diagnostics,ground_ms,49.0,2.793941
/perception/diagnostics,cluster_ms,49.0,6.826844
/perception/diagnostics,fit_ms,49.0,1.502835
/perception/diagnostics,track_ms,49.0,0.07557
/perception/diagnostics,total_ms,49.0,11.302953
/control/diagnostics,cycle_time_ms,49.06,0.0
/control/diagnostics,cycle_time_ms,49.08,0.0
/control/diagnostics,cycle_time_ms,49.1,0.0
/planning/diagnostics,cycle_ms,49.11,14.196745
/control/diagnostics,cycle_time_ms,49.12,0.0
/control/diagnostics,cycle_time_ms,49.14,0.0
/control/diagnostics,cycle_time_ms,49.16,0.0
/control/diagnostics,cycle_time_ms,49.18,0.0
/control/diagnostics,cycle_time_ms,49.2,0.0
/planning/diagnostics,cycle_ms,49.213,12.996641
/control/diagnostics,cycle_time_ms,49.22,0.0
/control/diagnostics,cycle_time_ms,49.24,0.0
/control/diagnostics,cycle_time_ms,49.26,0.0
/control/diagnostics,cycle_time_ms,49.28,0.0
/control/diagnostics,cycle_time_ms,49.3,0.0
/planning/diagnostics,cycle_ms,49.31,15.845846
/control/diagnostics,cycle_time_ms,49.32,0.0
/control/diagnostics,cycle_time_ms,49.34,0.0
/control/diagnostics,cycle_time_ms,49.36,0.0
/control/diagnostics,cycle_time_ms,49.38,0.0
/control/diagnostics,cycle_time_ms,49.4,0.0
/planning/diagnostics,cycle_ms,49.411,14.522348
/control/diagnostics,cycle_time_ms,49.42,0.0
/control/diagnostics,cycle_time_ms,49.44,0.0
/control/diagnostics,cycle_time_ms,49.46,0.0
/control/diagnostics,cycle_time_ms,49.48,0.0
/control/diagnostics,cycle_time_ms,49.5,0.0
/planning/diagnostics,cycle_ms,49.514,17.734814
/control/diagnostics,cycle_time_ms,49.523,1.0
/control/diagnostics,cycle_time_ms,49.54,0.0
/control/diagnostics,cycle_time_ms,49.56,0.0
/control/diagnostics,cycle_time_ms,49.58,0.0
/control/diagnostics,cycle_time_ms,49.6,0.0
/planning/diagnostics,cycle_ms,49.611,16.530375
/control/diagnostics,cycle_time_ms,49.62,0.0
/control/diagnostics,cycle_time_ms,49.64,0.0
/control/diagnostics,cycle_time_ms,49.66,0.0
/control/diagnostics,cycle_time_ms,49.68,0.0
/control/diagnostics,cycle_time_ms,49.7,0.0
/planning/diagnostics,cycle_ms,49.709,14.899361
/control/diagnostics,cycle_time_ms,49.72,0.0
/control/diagnostics,cycle_time_ms,49.74,0.0
/control/diagnostics,cycle_time_ms,49.76,0.0
/control/diagnostics,cycle_time_ms,49.78,0.0
/control/diagnostics,cycle_time_ms,49.8,0.0
/planning/diagnostics,cycle_ms,49.81,16.830614
/control/diagnostics,cycle_time_ms,49.82,0.0
/control/diagnostics,cycle_time_ms,49.84,0.0
/control/diagnostics,cycle_time_ms,49.86,0.0
/control/diagnostics,cycle_time_ms,49.88,0.0
/control/diagnostics,cycle_time_ms,49.9,0.0
/planning/diagnostics,cycle_ms,49.91,14.088727
/control/diagnostics,cycle_time_ms,49.92,0.0
/control/diagnostics,cycle_time_ms,49.94,0.0
/control/diagnostics,cycle_time_ms,49.96,0.0
/control/diagnostics,cycle_time_ms,49.98,0.0
/control/diagnostics,cycle_time_ms,50.0,0.0
/planning/diagnostics,cycle_ms,50.011,17.300948
/control/diagnostics,cycle_time_ms,50.02,0.0
/perception/diagnostics,ground_ms,50.0,2.836286
/perception/diagnostics,cluster_ms,50.0,2.390796
/perception/diagnostics,fit_ms,50.0,0.953123
/perception/diagnostics,track_ms,50.0,0.084578
/perception/diagnostics,total_ms,50.0,6.45683
/control/diagnostics,cycle_time_ms,50.04,0.0
/control/diagnostics,cycle_time_ms,50.06,0.0
/control/diagnostics,cycle_time_ms,50.08,0.0
/control/diagnostics,cycle_time_ms,50.1,0.0
/planning/diagnostics,cycle_ms,50.105,14.515938
/control/diagnostics,cycle_time_ms,50.12,0.0
/control/diagnostics,cycle_time_ms,50.14,0.0
/control/diagnostics,cycle_time_ms,50.16,0.0
/control/diagnostics,cycle_time_ms,50.18,0.0
/control/diagnostics,cycle_time_ms,50.2,0.0
/planning/diagnostics,cycle_ms,50.208,15.929719
/control/diagnostics,cycle_time_ms,50.22,0.0
/control/diagnostics,cycle_time_ms,50.24,0.0
/control/diagnostics,cycle_time_ms,50.26,0.0
/control/diagnostics,cycle_time_ms,50.28,0.0
/control/diagnostics,cycle_time_ms,50.3,0.0
/planning/diagnostics,cycle_ms,50.309,14.891529
/control/diagnostics,cycle_time_ms,50.32,0.0
/control/diagnostics,cycle_time_ms,50.34,0.0
/control/diagnostics,cycle_time_ms,50.36,0.0
/control/diagnostics,cycle_time_ms,50.38,0.0
/control/diagnostics,cycle_time_ms,50.4,0.0
/planning/diagnostics,cycle_ms,50.407,15.839168
/control/diagnostics,cycle_time_ms,50.42,0.0
/control/diagnostics,cycle_time_ms,50.44,0.0
/control/diagnostics,cycle_time_ms,50.46,0.0
/control/diagnostics,cycle_time_ms,50.48,0.0
/control/diagnostics,cycle_time_ms,50.5,0.0
/planning/diagnostics,cycle_ms,50.51,19.392888
/control/diagnostics,cycle_time_ms,50.52,0.0
/control/diagnostics,cycle_time_ms,50.54,0.0
/control/diagnostics,cycle_time_ms,50.56,0.0
/control/diagnostics,cycle_time_ms,50.58,0.0
/control/diagnostics,cycle_time_ms,50.6,0.0
/planning/diagnostics,cycle_ms,50.612,15.488608
/control/diagnostics,cycle_time_ms,50.62,0.0
/control/diagnostics,cycle_time_ms,50.64,0.0
/control/diagnostics,cycle_time_ms,50.66,0.0
/control/diagnostics,cycle_time_ms,50.68,0.0
/control/diagnostics,cycle_time_ms,50.7,0.0
/planning/diagnostics,cycle_ms,50.711,13.883703
/control/diagnostics,cycle_time_ms,50.72,0.0
/control/diagnostics,cycle_time_ms,50.74,0.0
/control/diagnostics,cycle_time_ms,50.76,0.0
/control/diagnostics,cycle_time_ms,50.78,0.0
/control/diagnostics,cycle_time_ms,50.8,0.0
/planning/diagnostics,cycle_ms,50.809,13.220759
/control/diagnostics,cycle_time_ms,50.82,0.0
/control/diagnostics,cycle_time_ms,50.84,0.0
/control/diagnostics,cycle_time_ms,50.86,0.0
/control/diagnostics,cycle_time_ms,50.88,0.0
/control/diagnostics,cycle_time_ms,50.9,0.0
/planning/diagnostics,cycle_ms,50.912,14.972753
/control/diagnostics,cycle_time_ms,50.92,0.0
/control/diagnostics,cycle_time_ms,50.94,0.0
/control/diagnostics,cycle_time_ms,50.96,0.0
/control/diagnostics,cycle_time_ms,50.98,0.0
/control/diagnostics,cycle_time_ms,51.0,0.0
/planning/diagnostics,cycle_ms,51.011,12.613992
/control/diagnostics,cycle_time_ms,51.021,0.0
/perception/diagnostics,ground_ms,51.0,2.828251
/perception/diagnostics,cluster_ms,51.0,1.207826
/perception/diagnostics,fit_ms,51.0,0.68276
/perception/diagnostics,track_ms,51.0,0.076523
/perception/diagnostics,total_ms,51.0,4.904623
/control/diagnostics,cycle_time_ms,51.04,0.0
/control/diagnostics,cycle_time_ms,51.06,0.0
/control/diagnostics,cycle_time_ms,51.08,0.0
/control/diagnostics,cycle_time_ms,51.1,0.0
/planning/diagnostics,cycle_ms,51.111,14.874659
/control/diagnostics,cycle_time_ms,51.12,0.0
/control/diagnostics,cycle_time_ms,51.14,0.0
/control/diagnostics,cycle_time_ms,51.16,0.0
/control/diagnostics,cycle_time_ms,51.18,0.0
/control/diagnostics,cycle_time_ms,51.2,0.0
/planning/diagnostics,cycle_ms,51.211,14.050997
/control/diagnostics,cycle_time_ms,51.22,0.0
/control/diagnostics,cycle_time_ms,51.24,0.0
/control/diagnostics,cycle_time_ms,51.26,0.0
/control/diagnostics,cycle_time_ms,51.28,0.0
/control/diagnostics,cycle_time_ms,51.3,0.0
/planning/diagnostics,cycle_ms,51.307,14.299344
/control/diagnostics,cycle_time_ms,51.32,0.0
/control/diagnostics,cycle_time_ms,51.34,0.0
/control/diagnostics,cycle_time_ms,51.36,0.0
/control/diagnostics,cycle_time_ms,51.38,0.0
/control/diagnostics,cycle_time_ms,51.4,0.0
/planning/diagnostics,cycle_ms,51.411,11.859106
/control/diagnostics,cycle_time_ms,51.42,0.0
/control/diagnostics,cycle_time_ms,51.44,0.0
/control/diagnostics,cycle_time_ms,51.46,0.0
/control/diagnostics,cycle_time_ms,51.48,0.0
/control/diagnostics,cycle_time_ms,51.5,0.0
/planning/diagnostics,cycle_ms,51.513,14.637004
/control/diagnostics,cycle_time_ms,51.52,0.0
/control/diagnostics,cycle_time_ms,51.54,0.0
/control/diagnostics,cycle_time_ms,51.56,0.0
/control/diagnostics,cycle_time_ms,51.58,0.0
/control/diagnostics,cycle_time_ms,51.6,0.0
/planning/diagnostics,cycle_ms,51.607,14.514255
/control/diagnostics,cycle_time_ms,51.62,0.0
/control/diagnostics,cycle_time_ms,51.64,0.0
/control/diagnostics,cycle_time_ms,51.66,0.0
/control/diagnostics,cycle_time_ms,51.68,0.0
/control/diagnostics,cycle_time_ms,51.7,0.0
/planning/diagnostics,cycle_ms,51.71,14.21091
/control/diagnostics,cycle_time_ms,51.72,0.0
/control/diagnostics,cycle_time_ms,51.74,0.0
/control/diagnostics,cycle_time_ms,51.76,0.0
/control/diagnostics,cycle_time_ms,51.78,0.0
/control/diagnostics,cycle_time_ms,51.8,0.0
/planning/diagnostics,cycle_ms,51.808,16.230416
/control/diagnostics,cycle_time_ms,51.82,0.0
/control/diagnostics,cycle_time_ms,51.84,0.0
/control/diagnostics,cycle_time_ms,51.86,0.0
/control/diagnostics,cycle_time_ms,51.88,0.0
/control/diagnostics,cycle_time_ms,51.9,0.0
/planning/diagnostics,cycle_ms,51.91,11.721217
/control/diagnostics,cycle_time_ms,51.92,0.0
/control/diagnostics,cycle_time_ms,51.94,0.0
/control/diagnostics,cycle_time_ms,51.96,0.0
/control/diagnostics,cycle_time_ms,51.98,0.0
/control/diagnostics,cycle_time_ms,52.0,0.0
/planning/diagnostics,cycle_ms,52.011,13.358751
/control/diagnostics,cycle_time_ms,52.02,0.0
/perception/diagnostics,ground_ms,52.0,3.035385
/perception/diagnostics,cluster_ms,52.0,1.070762
/perception/diagnostics,fit_ms,52.0,0.53225
/perception/diagnostics,track_ms,52.0,0.076682
/perception/diagnostics,total_ms,52.0,4.824073
/control/diagnostics,cycle_time_ms,52.04,0.0
/control/diagnostics,cycle_time_ms,52.06,0.0
/control/diagnostics,cycle_time_ms,52.08,0.0
/control/diagnostics,cycle_time_ms,52.1,0.0
/planning/diagnostics,cycle_ms,52.112,12.860591
/control/diagnostics,cycle_time_ms,52.12,0.0
/control/diagnostics,cycle_time_ms,52.14,0.0
/control/diagnostics,cycle_time_ms,52.16,0.0
/control/diagnostics,cycle_time_ms,52.18,0.0
/control/diagnostics,cycle_time_ms,52.2,0.0
/planning/diagnostics,cycle_ms,52.21,14.367553
/control/diagnostics,cycle_time_ms,52.22,0.0
/control/diagnostics,cycle_time_ms,52.24,0.0
/control/diagnostics,cycle_time_ms,52.26,0.0
/control/diagnostics,cycle_time_ms,52.28,0.0
/control/diagnostics,cycle_time_ms,52.3,0.0
/planning/diagnostics,cycle_ms,52.311,13.972751
/control/diagnostics,cycle_time_ms,52.32,0.0
/control/diagnostics,cycle_time_ms,52.34,0.0
/control/diagnostics,cycle_time_ms,52.36,0.0
/control/diagnostics,cycle_time_ms,52.38,0.0
/control/diagnostics,cycle_time_ms,52.4,0.0
/planning/diagnostics,cycle_ms,52.412,14.966963
/control/diagnostics,cycle_time_ms,52.42,0.0
/control/diagnostics,cycle_time_ms,52.44,0.0
/control/diagnostics,cycle_time_ms,52.46,0.0
/control/diagnostics,cycle_time_ms,52.48,0.0
/control/diagnostics,cycle_time_ms,52.5,0.0
/planning/diagnostics,cycle_ms,52.509,11.813698
/control/diagnostics,cycle_time_ms,52.52,0.0
/control/diagnostics,cycle_time_ms,52.54,0.0
/control/diagnostics,cycle_time_ms,52.56,0.0
/control/diagnostics,cycle_time_ms,52.58,0.0
/control/diagnostics,cycle_time_ms,52.6,0.0
/planning/diagnostics,cycle_ms,52.613,15.313262
/control/diagnostics,cycle_time_ms,52.62,0.0
/control/diagnostics,cycle_time_ms,52.64,0.0
/control/diagnostics,cycle_time_ms,52.66,0.0
/control/diagnostics,cycle_time_ms,52.68,0.0
/control/diagnostics,cycle_time_ms,52.7,0.0
/planning/diagnostics,cycle_ms,52.709,11.127848
/control/diagnostics,cycle_time_ms,52.72,0.0
/control/diagnostics,cycle_time_ms,52.74,0.0
/control/diagnostics,cycle_time_ms,52.761,0.0
/control/diagnostics,cycle_time_ms,52.78,0.0
/control/diagnostics,cycle_time_ms,52.8,0.0
/planning/diagnostics,cycle_ms,52.805,16.195992
/control/diagnostics,cycle_time_ms,52.82,0.0
/control/diagnostics,cycle_time_ms,52.84,0.0
/control/diagnostics,cycle_time_ms,52.86,0.0
/control/diagnostics,cycle_time_ms,52.88,0.0
/control/diagnostics,cycle_time_ms,52.9,0.0
/planning/diagnostics,cycle_ms,52.906,12.699011
/control/diagnostics,cycle_time_ms,52.92,0.0
/control/diagnostics,cycle_time_ms,52.94,0.0
/control/diagnostics,cycle_time_ms,52.96,0.0
/control/diagnostics,cycle_time_ms,52.98,0.0
/control/diagnostics,cycle_time_ms,53.0,0.0
/planning/diagnostics,cycle_ms,53.01,14.313793
/control/diagnostics,cycle_time_ms,53.02,0.0
/perception/diagnostics,ground_ms,53.0,3.149609
/perception/diagnostics,cluster_ms,53.0,1.119753
/perception/diagnostics,fit_ms,53.0,0.572264
/perception/diagnostics,track_ms,53.0,0.068688
/perception/diagnostics,total_ms,53.0,5.015549
/control/diagnostics,cycle_time_ms,53.04,0.0
/control/diagnostics,cycle_time_ms,53.06,0.0
/control/diagnostics,cycle_time_ms,53.08,0.0
/control/diagnostics,cycle_time_ms,53.1,0.0
/planning/diagnostics,cycle_ms,53.111,12.430531
/control/diagnostics,cycle_time_ms,53.12,0.0
/control/diagnostics,cycle_time_ms,53.14,0.0
/control/diagnostics,cycle_time_ms,53.16,0.0
/control/diagnostics,cycle_time_ms,53.18,0.0
/control/diagnostics,cycle_time_ms,53.2,0.0
/planning/diagnostics,cycle_ms,53.208,12.203068
/control/diagnostics,cycle_time_ms,53.22,0.0
/control/diagnostics,cycle_time_ms,53.24,0.0
/control/diagnostics,cycle_time_ms,53.26,0.0
/control/diagnostics,cycle_time_ms,53.28,0.0
/control/diagnostics,cycle_time_ms,53.3,0.0
/planning/diagnostics,cycle_ms,53.31,13.249386
/control/diagnostics,cycle_time_ms,53.32,0.0
/control/diagnostics,cycle_time_ms,53.34,0.0
/control/diagnostics,cycle_time_ms,53.36,0.0
/control/diagnostics,cycle_time_ms,53.38,0.0
/control/diagnostics,cycle_time_ms,53.4,0.0
/planning/diagnostics,cycle_ms,53.409,13.196165
/control/diagnostics,cycle_time_ms,53.42,0.0
/control/diagnostics,cycle_time_ms,53.44,0.0
/control/diagnostics,cycle_time_ms,53.46,0.0
/control/diagnostics,cycle_time_ms,53.48,0.0
/control/diagnostics,cycle_time_ms,53.5,0.0
/planning/diagnostics,cycle_ms,53.507,12.498122
/control/diagnostics,cycle_time_ms,53.52,0.0
/control/diagnostics,cycle_time_ms,53.54,0.0
/control/diagnostics,cycle_time_ms,53.56,0.0
/control/diagnostics,cycle_time_ms,53.58,0.0
/control/diagnostics,cycle_time_ms,53.6,0.0
/planning/diagnostics,cycle_ms,53.611,15.83327
/control/diagnostics,cycle_time_ms,53.62,0.0
/control/diagnostics,cycle_time_ms,53.64,0.0
/control/diagnostics,cycle_time_ms,53.66,0.0
/control/diagnostics,cycle_time_ms,53.68,0.0
/control/diagnostics,cycle_time_ms,53.7,0.0
/planning/diagnostics,cycle_ms,53.709,13.516491
/control/diagnostics,cycle_time_ms,53.72,0.0
/control/diagnostics,cycle_time_ms,53.74,0.0
/control/diagnostics,cycle_time_ms,53.76,0.0
/control/diagnostics,cycle_time_ms,53.78,0.0
/control/diagnostics,cycle_time_ms,53.8,0.0
/planning/diagnostics,cycle_ms,53.811,13.253781
/control/diagnostics,cycle_time_ms,53.82,0.0
/control/diagnostics,cycle_time_ms,53.84,0.0
/control/diagnostics,cycle_time_ms,53.86,0.0
/control/diagnostics,cycle_time_ms,53.88,0.0
/control/diagnostics,cycle_time_ms,53.9,0.0
/planning/diagnostics,cycle_ms,53.911,16.061384
/control/diagnostics,cycle_time_ms,53.92,0.0
/control/diagnostics,cycle_time_ms,53.94,0.0
/control/diagnostics,cycle_time_ms,53.96,0.0
/control/diagnostics,cycle_time_ms,53.98,0.0
/control/diagnostics,cycle_time_ms,54.0,0.0
/planning/diagnostics,cycle_ms,54.007,14.445878
/control/diagnostics,cycle_time_ms,54.02,0.0
/perception/diagnostics,ground_ms,54.0,3.438222
/perception/diagnostics,cluster_ms,54.0,1.683241
/perception/diagnostics,fit_ms,54.0,0.757632
/perception/diagnostics,track_ms,54.0,0.121286
/perception/diagnostics,total_ms,54.0,6.136934
/control/diagnostics,cycle_time_ms,54.04,0.0
/control/diagnostics,cycle_time_ms,54.06,0.0
/control/diagnostics,cycle_time_ms,54.08,0.0
/control/diagnostics,cycle_time_ms,54.1,0.0
